Datum ;Zeit ;AT [°C];KT Ist [°C];KT Soll [°C];BR ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;Zubrp1 Pumpe;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[Pa];PE1 Unterdruck Soll[Pa];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 Analog1[mV];PE1 Analog2[mV];
14.01.2015;03:55:19;8,5;75,1;60,0;1;30,8;32,7;18,9;18,0;1;0;75,1;70,0;592,9;727,5;13,00;81,00;15;30;95,3;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;03:56:19;8,5;76,7;60,0;1;30,8;32,7;18,9;18,0;1;0;76,7;70,0;591,1;718,2;12,48;82,00;14;30;97,2;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;03:57:19;8,5;78,2;60,0;1;31,3;32,7;18,9;18,0;1;0;78,2;70,0;578,7;708,8;11,96;83,00;14;30;99,8;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;03:58:19;8,5;79,6;60,0;1;31,8;32,7;18,9;18,0;1;0;79,6;70,0;568,0;700,7;11,96;83,00;14;30;96,0;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;03:59:19;8,5;80,7;8,0;0;33,3;68,0;18,9;8,0;1;0;80,7;8,0;549,1;8,0;0,00;0,00;36;30;83,5;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:00:19;8,5;81,1;8,0;0;40,2;68,0;18,9;8,0;1;0;81,1;8,0;481,8;8,0;0,00;0,00;32;30;85,3;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:01:19;8,5;79,6;8,0;0;50,1;68,0;18,9;8,0;1;0;79,6;8,0;423,8;8,0;0,00;0,00;28;30;82,7;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:02:19;8,5;75,5;8,0;0;57,2;68,0;18,9;8,0;1;0;75,5;8,0;377,3;8,0;0,00;0,00;24;30;93,9;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:03:19;8,5;69,7;60,0;1;58,6;32,7;18,9;18,0;1;0;69,7;70,0;339,9;8,0;0,00;0,00;19;30;94,6;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:04:19;8,5;62,9;60,0;1;51,0;32,7;18,9;18,0;1;0;62,9;70,0;308,3;120,0;0,00;0,00;42;30;76,3;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:05:19;8,5;56,8;60,0;1;45,8;32,7;18,9;18,0;0;0;56,8;70,0;299,5;354,0;19,42;80,00;42;30;77,7;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:06:19;8,5;53,2;60,0;1;45,7;32,7;18,9;18,0;0;0;53,2;70,0;307,9;422,5;20,83;80,00;42;30;77,1;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:07:19;8,5;52,0;60,0;1;48,0;32,7;18,9;18,0;0;0;52,0;70,0;318,1;480,5;22,32;80,00;42;30;79,4;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:08:19;8,5;51,9;60,0;1;48,0;32,7;18,9;18,0;0;0;51,9;70,0;326,4;529,5;23,91;80,00;42;31;77,8;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:09:19;8,5;52,4;60,0;1;45,5;32,7;18,9;18,0;0;0;52,4;70,0;335,4;570,8;25,56;80,00;42;33;79,5;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:10:19;8,5;53,0;60,0;1;43,1;32,7;18,9;18,0;0;0;53,0;70,0;346,2;606,2;27,24;80,00;42;31;80,7;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:11:19;8,5;53,8;60,0;1;41,3;32,6;19,0;18,0;0;0;53,8;70,0;362,2;636,0;28,84;80,00;42;30;81,1;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:12:19;8,5;54,8;60,0;1;40,1;32,6;19,0;18,0;0;0;54,8;70,0;379,5;661,2;30,40;80,00;42;32;82,0;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:13:19;8,5;55,8;60,0;1;39,2;32,6;19,0;18,0;0;0;55,8;70,0;395,5;682,5;31,95;80,00;42;32;82,3;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:14:19;8,5;56,8;60,0;1;38,5;32,6;19,0;18,0;0;0;56,8;70,0;411,2;700,6;33,46;80,00;42;32;80,8;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:15:19;8,5;58,0;60,0;1;37,8;32,6;19,0;18,0;0;0;58,0;70,0;424,0;715,8;34,32;80,00;42;33;78,7;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:16:19;8,5;59,2;60,0;1;37,3;32,6;19,0;18,0;0;0;59,2;70,0;438,4;728,8;34,32;80,00;42;33;80,0;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:17:19;8,5;60,4;60,0;1;34,6;32,6;19,0;18,0;1;0;60,4;70,0;456,6;739,7;34,32;80,00;42;33;80,1;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:18:19;8,5;61,6;60,0;1;32,6;32,6;19,0;18,0;1;0;61,6;70,0;473,9;748,9;34,32;80,00;42;33;78,6;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:19:19;8,5;62,9;60,0;1;32,7;32,6;19,0;18,0;1;0;62,9;70,0;489,3;755,6;32,24;80,00;39;31;82,5;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:20:19;8,5;64,4;60,0;1;32,7;32,6;19,0;18,0;1;0;64,4;70,0;505,6;758,9;28,08;80,00;33;31;80,5;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:21:19;8,5;65,7;60,0;1;32,4;32,6;19,0;18,0;1;0;65,7;70,0;519,9;759,7;26,00;80,00;30;30;82,1;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:22:19;8,5;67,2;60,0;1;32,1;32,6;19,0;18,0;1;0;67,2;70,0;539,0;758,2;22,36;80,00;24;30;83,2;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:23:19;8,5;68,7;60,0;1;31,7;32,6;19,0;18,0;1;0;68,7;70,0;551,6;754,6;20,80;81,00;22;30;84,0;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:24:19;8,5;70,3;60,0;1;31,4;32,6;19,0;18,0;1;0;70,3;70,0;559,5;749,2;18,20;84,00;19;30;84,1;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:25:19;8,5;71,8;60,0;1;31,2;32,6;19,0;18,0;1;0;71,8;70,0;579,4;742,8;17,15;86,00;18;30;84,2;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:26:19;8,5;73,4;60,0;1;31,0;32,6;19,0;18,0;1;0;73,4;70,0;601,0;734,7;14,03;81,00;16;30;96,2;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:27:19;8,5;75,1;60,0;1;30,9;32,6;19,0;18,0;1;0;75,1;70,0;611,6;726,0;12,99;81,00;15;30;100,2;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:28:19;8,5;76,8;60,0;1;30,7;32,6;19,0;18,0;1;0;76,8;70,0;597,7;716,9;12,48;82,00;14;30;93,6;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:29:19;8,5;78,3;60,0;1;31,1;32,6;19,0;18,0;1;0;78,3;70,0;590,9;707,7;11,96;83,00;14;30;93,8;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:30:19;8,5;79,9;60,0;1;31,7;32,7;18,9;18,0;1;0;79,9;70,0;580,3;699,7;11,96;83,00;14;30;96,3;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:31:19;8,5;81,0;8,0;0;33,7;68,0;18,9;8,0;1;0;81,0;8,0;549,8;8,0;0,00;0,00;36;30;84,7;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:32:19;8,5;81,4;8,0;0;41,3;68,0;18,9;8,0;1;0;81,4;8,0;486,8;8,0;0,00;0,00;31;30;83,6;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:33:19;8,5;79,8;8,0;0;51,2;68,0;18,9;8,0;1;0;79,8;8,0;434,8;8,0;0,00;0,00;27;30;88,7;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:34:19;8,6;75,4;8,0;0;58,0;68,0;18,9;8,0;1;0;75,4;8,0;391,8;8,0;0,00;0,00;23;30;88,9;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:35:19;8,6;69,5;60,0;1;58,8;32,5;18,9;18,0;1;0;69,5;70,0;355,7;8,0;0,00;0,00;18;30;99,1;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:36:19;8,6;62,2;60,0;1;51,5;32,5;18,9;18,0;1;0;62,2;70,0;325,8;120,0;0,00;0,00;42;30;76,7;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:37:19;8,6;56,4;60,0;1;46,7;32,5;18,9;18,0;0;0;56,4;70,0;323,7;372,5;19,50;80,00;42;30;79,7;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:38:19;8,6;53,1;60,0;1;47,1;32,5;18,9;18,0;0;0;53,1;70,0;332,5;438,2;20,81;80,00;42;30;78,1;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:39:19;8,6;52,1;60,0;1;49,3;32,5;18,9;18,0;0;0;52,1;70,0;342,0;493,3;22,22;80,00;42;30;79,2;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:40:19;8,6;52,1;60,0;1;48,9;32,5;18,9;18,0;0;0;52,1;70,0;350,1;540,4;23,72;80,00;42;30;78,8;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:41:19;8,6;52,5;60,0;1;46,0;32,5;18,9;18,0;0;0;52,5;70,0;357,3;580,3;25,32;80,00;42;30;78,1;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:42:19;8,6;53,3;60,0;1;43,3;32,4;19,0;18,0;0;0;53,3;70,0;362,0;614,3;27,02;80,00;42;33;78,5;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:43:19;8,6;54,1;60,0;1;41,2;32,4;19,0;18,0;0;0;54,1;70,0;371,2;642,8;28,68;80,00;42;33;80,1;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:44:19;8,6;55,0;60,0;1;39,9;32,4;19,0;18,0;0;0;55,0;70,0;389,1;666,9;30,20;80,00;42;33;79,6;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:45:19;8,6;56,0;60,0;1;38,8;32,4;19,0;18,0;0;0;56,0;70,0;401,0;687,2;31,78;80,00;42;31;79,8;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:46:19;8,6;57,1;60,0;1;38,0;32,4;19,0;18,0;0;0;57,1;70,0;413,4;704,7;33,34;80,00;42;30;78,7;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:47:19;8,7;58,2;60,0;1;37,3;32,3;19,0;18,0;0;0;58,2;70,0;423,6;719,2;34,32;80,00;42;30;80,4;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:48:19;8,7;59,4;60,0;1;36,8;32,3;19,0;18,0;0;0;59,4;70,0;432,5;731,6;34,32;80,00;42;32;80,9;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:49:19;8,7;60,5;60,0;1;33,0;32,3;19,0;18,0;1;0;60,5;70,0;446,6;742,1;34,32;80,00;42;33;79,8;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:50:19;8,7;61,7;60,0;1;32,8;32,3;19,0;18,0;1;0;61,7;70,0;459,3;751,1;34,32;80,00;42;33;80,1;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:51:19;8,7;62,9;60,0;1;32,8;32,3;19,0;18,0;1;0;62,9;70,0;472,2;757,3;32,24;80,00;39;31;82,6;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:52:19;8,7;64,2;60,0;1;32,8;32,3;19,0;18,0;1;0;64,2;70,0;488,8;760,5;28,08;80,00;33;30;88,7;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:53:19;8,7;65,5;60,0;1;32,5;32,3;19,0;18,0;1;0;65,5;70,0;514,0;761,3;26,00;80,00;30;30;85,8;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:54:19;8,7;67,0;60,0;1;32,1;32,3;19,0;18,0;1;0;67,0;70,0;529,4;760,0;22,36;80,00;24;30;84,1;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:55:19;8,7;68,4;60,0;1;31,8;32,3;19,0;18,0;1;0;68,4;70,0;533,4;756,4;20,80;81,00;22;30;81,5;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:56:19;8,7;69,9;60,0;1;31,5;32,3;19,0;18,0;1;0;69,9;70,0;538,9;751,3;19,24;82,00;20;30;86,3;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:57:19;8,7;71,3;60,0;1;31,2;32,3;19,0;18,0;1;0;71,3;70,0;542,5;745,1;17,16;86,00;18;30;84,0;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:58:19;8,7;72,8;60,0;1;31,0;32,3;19,0;18,0;1;0;72,8;70,0;570,9;737,3;15,07;84,00;16;30;99,1;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;04:59:19;8,7;74,4;60,0;1;30,8;32,3;19,0;18,0;1;0;74,4;70,0;592,7;728,9;13,51;81,00;15;30;96,5;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:00:19;8,7;75,9;60,0;1;30,7;32,3;19,0;18,0;1;0;75,9;70,0;601,2;720,2;13,00;81,00;15;30;100,1;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:01:19;8,7;77,5;60,0;1;30,6;32,4;18,9;18,0;1;0;77,5;70,0;596,0;710,5;11,96;83,00;14;30;97,5;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:02:19;8,7;79,0;60,0;1;30,7;32,4;18,9;18,0;1;0;79,0;70,0;589,5;702,2;11,96;83,00;14;30;96,8;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:03:19;8,8;80,4;8,0;0;31,2;68,0;18,9;8,0;1;0;80,4;8,0;579,3;8,0;0,00;0,00;40;30;79,6;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:04:19;8,8;81,5;8,0;0;33,7;68,0;18,9;8,0;1;0;81,5;8,0;519,2;8,0;0,00;0,00;34;30;82,7;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:05:19;8,8;81,7;8,0;0;42,0;68,0;18,9;8,0;1;0;81,7;8,0;455,5;8,0;0,00;0,00;29;30;83,4;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:06:19;8,8;79,8;8,0;0;51,5;68,0;18,9;8,0;1;0;79,8;8,0;405,7;8,0;0,00;0,00;25;30;94,8;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:07:19;8,8;74,9;8,0;0;58,1;68,0;18,9;8,0;1;0;74,9;8,0;365,2;8,0;0,00;0,00;21;30;93,2;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:08:19;8,8;68,9;60,0;1;58,3;32,2;18,9;18,0;1;0;68,9;70,0;331,9;120,0;0,00;0,00;30;30;114,3;80,0;1;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:09:19;8,8;61,5;60,0;1;50,4;32,2;18,9;18,0;1;0;61,5;70,0;304,5;120,0;0,00;0,00;42;30;76,3;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:10:19;8,8;55,8;60,0;1;45,9;32,2;18,9;18,0;0;0;55,8;70,0;302,8;361,3;19,82;80,00;42;30;78,6;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:11:19;8,8;52,8;60,0;1;46,8;32,2;18,9;18,0;0;0;52,8;70,0;312,0;428,7;21,21;80,00;42;32;81,5;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:12:19;8,8;51,9;60,0;1;49,2;32,2;18,9;18,0;0;0;51,9;70,0;324,2;485,7;22,65;80,00;42;33;80,1;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:13:19;8,8;51,9;60,0;1;48,2;32,2;18,9;18,0;0;0;51,9;70,0;335,8;533,6;24,16;80,00;42;33;79,9;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:14:19;8,8;52,4;60,0;1;45,3;32,2;18,9;18,0;0;0;52,4;70,0;347,4;574,5;25,72;80,00;42;33;79,2;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:15:19;8,8;53,1;60,0;1;42,7;32,2;18,9;18,0;0;0;53,1;70,0;358,7;609,2;27,34;80,00;42;33;80,9;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:16:19;8,8;54,0;60,0;1;40,9;32,2;18,9;18,0;0;0;54,0;70,0;368,8;638,5;28,98;80,00;42;33;79,0;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:17:19;8,8;54,9;60,0;1;39,7;32,1;19,0;18,0;0;0;54,9;70,0;381,4;663,5;30,61;80,00;42;32;81,2;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:18:19;8,8;55,9;60,0;1;38,7;32,1;19,0;18,0;0;0;55,9;70,0;403,3;684,4;32,05;80,00;42;32;81,3;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:19:19;8,8;57,0;60,0;1;37,9;32,1;19,0;18,0;0;0;57,0;70,0;426,7;702,0;33,38;80,00;42;33;79,6;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:20:19;8,8;58,1;60,0;1;37,3;32,1;19,0;18,0;0;0;58,1;70,0;446,9;717,1;34,32;80,00;42;33;81,4;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:21:19;8,8;59,4;60,0;1;36,7;32,1;19,0;18,0;0;0;59,4;70,0;463,8;729,8;34,32;80,00;42;33;79,2;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:22:19;8,8;60,6;60,0;1;32,8;32,1;19,0;18,0;1;0;60,6;70,0;485,2;740,6;34,31;80,00;42;33;79,7;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:23:19;8,8;61,9;60,0;1;32,7;32,1;19,0;18,0;1;0;61,9;70,0;506,9;749,7;34,32;80,00;42;33;80,1;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:24:19;8,9;63,3;60,0;1;32,7;31,9;19,0;18,0;1;0;63,3;70,0;520,7;755,5;30,16;80,00;36;32;81,6;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:25:19;8,9;64,7;60,0;1;32,6;31,9;19,0;18,0;1;0;64,7;70,0;536,4;758,4;28,08;80,00;33;33;80,9;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:26:19;8,9;66,2;60,0;1;32,3;31,9;19,0;18,0;1;0;66,2;70,0;550,1;758,5;23,92;79,00;27;31;82,2;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:27:19;8,9;67,8;60,0;1;32,0;31,9;19,0;18,0;1;0;67,8;70,0;564,0;756,3;22,36;80,00;24;30;82,4;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:28:19;8,9;69,4;60,0;1;31,7;31,9;19,0;18,0;1;0;69,4;70,0;565,6;752,0;19,24;82,00;20;30;84,7;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:29:19;8,9;70,9;60,0;1;31,4;31,9;19,0;18,0;1;0;70,9;70,0;561,5;746,2;18,19;84,00;19;30;82,8;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:30:19;8,9;72,3;60,0;1;31,1;31,9;19,0;18,0;1;0;72,3;70,0;569,6;739,4;15,08;84,00;16;30;92,5;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:31:19;8,9;73,9;60,0;1;30,8;31,9;19,0;18,0;1;0;73,9;70,0;593,6;731,4;14,04;81,00;16;30;92,3;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:32:19;8,9;75,5;60,0;1;30,6;31,9;19,0;18,0;1;0;75,5;70,0;598,7;722,7;13,00;81,00;15;30;97,9;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:33:19;8,9;77,1;60,0;1;30,5;32,0;18,9;18,0;1;0;77,1;70,0;606,3;713,4;11,96;83,00;14;30;97,9;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:34:19;8,9;78,7;60,0;1;30,4;32,0;18,9;18,0;1;0;78,7;70,0;604,3;704,6;11,96;83,00;14;30;96,2;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:35:19;8,9;80,3;8,0;0;30,3;68,0;18,9;8,0;1;0;80,3;8,0;596,2;8,0;0,00;0,00;40;30;80,4;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:36:19;8,9;81,7;8,0;0;31,5;68,0;18,9;8,0;1;0;81,7;8,0;544,5;8,0;0,00;0,00;34;30;80,3;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:37:19;8,9;82,5;8,0;0;35,1;68,0;18,9;8,0;1;0;82,5;8,0;477,1;8,0;0,00;0,00;30;30;83,3;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:38:19;8,9;82,4;8,0;0;44,8;68,0;18,9;8,0;1;0;82,4;8,0;422,4;8,0;0,00;0,00;26;30;91,4;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
